Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
2243;2304178944;433379035,171875;97,51499;15,60156;8;397,5564;False
2244;1484536064;232461019,938281;82,68024;12,6875;9;403,0508;False
2245;669260672;204878714,65;67,75584;12,60938;9;400,4073;False
2246;642677952;127676619,8;67,09397;12,65625;8;401,3881;False
2247;642344000;148651502,95;64,88126;11,09375;8;402,1322;False
2248;1259828480;270959089,1;79,27916;12,60938;8;402,1322;False
2249;1414480000;373799078,2;88,12168;17,14063;8;402,0614;False
2250;858000448;157764463,240234;78,00315;17,15625;9;397,6136;False
2251;912232576;233971777,900021;68,63391;9,671875;9;397,6136;False
2252;3091899392;335611250,275;102,386;14,125;9;397,4213;False
2253;3458232320;427013931,303125;112,8265;18,64063;9;397,8056;False
2254;1366235648;309636014,525;83,17004;14,125;8;403,3168;False
2255;2910726656;520456914,45;94,85571;11,14844;9;400,8311;False
2256;1318575616;321882713,937503;82,49885;14,125;9;402,0703;False
2257;1173779456;318213429,2875;72,92397;9,625;9;399,4902;False
2258;975399552;202913474,839063;72,14891;11,16406;9;401,8701;False
2259;2857857792;702100468,8;94,49232;11,17188;9;400,4797;False
2260;2010044288;439867145,783913;89,28655;12,625;9;399,294;False
2261;1134688256;364626070,678125;77,33083;12,60938;9;400,0917;False
2262;967942720;394236870,55625;83,53628;20,10156;9;399,5572;False
2263;1723473408;405400879,45;85,9808;12,6875;9;400,1057;False
2264;1894404224;457301569,246875;97,13778;18,73438;9;398,6201;False
2265;2719994112;390261994,9;98,93446;14,14063;9;401,4636;False
2266;1739991424;528204692,30293;94,95798;18,67969;9;399,7522;False
2267;2375728896;476087544,9;90,07977;11,11719;9;401,1277;False
2268;1780737280;507678836,70625;83,87005;11,14844;9;401,2234;False
2269;1112506112;318792288;82,98278;17,10156;9;401,2234;False
2270;3689061632;571212049,7;112,09;17,13281;9;400,3846;False
2271;3525016832;440449196,8;110,7735;17,125;9;400,9106;False
2272;1843405056;434224597;89,86361;14,14844;9;399,9391;False
2273;1525667072;313468513,017727;83,20703;12,61719;9;401,5894;False
2274;998836672;301507808,9;88,31995;24,4375;9;401,1586;False
2275;1401830784;366386770,285815;88,03039;17,13281;9;399,9391;False
2276;2019224704;485045687,259131;91,88291;14,11719;9;399,9391;False
2277;1547587968;360714701,9375;94,01416;20,17969;9;399,7576;False
2278;2995981312;402748440,01875;106,3344;17,14063;9;401,671;False
2279;2893907968;488683560,600036;107,7982;18,66406;9;399,9854;False
2280;3855721728;650538118,250707;113,4232;17,14063;9;399,324;False
2281;3849125376;475238244,89375;107,973;14,125;9;400,0268;False
2282;1984954496;471328024,675;91,56375;14,16406;9;399,9854;False
2283;1701089792;422700592,603024;92,35606;17,13281;9;400,5846;False
2284;2417723136;453939519,353694;105,1565;20,16406;9;398,6938;False
2285;2241566208;546058383,473181;98,88425;17,09375;9;400,7564;False
2286;956585088;287499631,81201;84,68434;21,63281;9;402,3687;False
2287;1351454976;482404238,972949;80,9547;12,72656;9;400,4464;False
2288;3093007104;634646938,939453;111,7562;20,19531;9;400,4464;False
2289;1641225600;570302017,781652;87,39581;14,23438;9;400,4464;False
2290;1737073792;531172718,222656;82,96459;10,92188;9;400,4464;False
2291;1864596736;516210905,6;103,5382;24,63281;8;399,6652;False
2292;1351866240;463612101,767666;80,65302;12,61719;9;403,101;False
2293;1560631296;398920946,742117;83,89791;12,77344;9;402,3495;False
2294;3058104064;572373414,06499;115,551;23,21094;8;398,1526;False
2295;1570668288;370073330,779999;94,21469;20,07031;9;400,0959;False
2296;1482160896;305822997,430292;82,72275;12,64063;9;400,0959;False
2297;2001264000;465636943,4;89,18551;12,64844;9;400,0959;False
2298;2387774976;399819869,6187;100,6716;17,20313;9;399,9204;False
2299;2502134784;681763772,160196;99,35321;15,60156;9;400,6371;False
2300;2710716416;465837707,64884;109,9873;21,60156;9;400,1282;False
2301;1428267904;474261020,2;88,40911;17,10938;9;399,9961;False
2302;2440117504;542521975,2;108,961;23,11719;9;400,186;False
2303;3477875968;614726744,95;124,3545;27,53906;9;400,5131;False
2304;1928286976;436847938,65;95,2458;17,08594;9;400,3384;False
2305;2443497216;490827206,717927;109,1615;23,29688;9;400,8952;False
